,n_mu,n_std,eta_mu,eta_std,s0_mu,s0_std,R_mu,R_std,d_mu,d_std
188,0.5108900041044236,0.07094899533432053,0.509118089868002,0.07239074952835839,0.5120126946652409,0.06437202727746834,0.5085820834276586,0.07720460938514685,0.4958367465653655,0.06942806367186727
189,0.5108966553914285,0.07027808734252664,0.5091216134665232,0.07170706886894712,0.512014690826206,0.06375783826243794,0.5085816721140585,0.07660370842764076,0.4958170862644414,0.06886205570237093
190,0.5108986513201396,0.06961472174116026,0.5091292248061132,0.07103097426637392,0.512011543181195,0.06315096956458165,0.5085852726700687,0.07601113699077716,0.49579388356784554,0.06830406158096623
191,0.5108969973801615,0.0689588252644414,0.5091376591058732,0.07036239283044395,0.5120064687400269,0.06255134624890192,0.5085923434412475,0.07542682455178368,0.49577006436951676,0.06775400861014928
192,0.5108947686394302,0.06831032549635133,0.5091432373636585,0.06970125249616817,0.5120033517372634,0.06195889435566174,0.5086004866846525,0.07485070124905546,0.4957487657206701,0.06721182491190594
193,0.5108951472870864,0.0676691508629499,0.5091443630376014,0.06904748201459115,0.5120048838204877,0.06137354088763588,0.5086068190814539,0.07428269786883879,0.4957319624691562,0.06667743941038315
194,0.5108994393756688,0.06703523063452123,0.5091425528385094,0.06840101095480584,0.5120113141341975,0.06079521380750529,0.5086095855065615,0.07372274581026335,0.4957196487882012,0.06615078182265473
195,0.5109063311949044,0.06640849492974159,0.5091412636311262,0.06776176971035001,0.5120204282805297,0.0602238420395199,0.5086091085363296,0.07317077705276485,0.49570993838263183,0.06563178263004978
196,0.5109128609142468,0.06578887470995416,0.5091433362868396,0.0671296894944962,0.5120287648178852,0.059659355461484306,0.5086075252420158,0.07262672415256742,0.495700020921865,0.0651203730363313
197,0.5109164606102707,0.0651763017635725,0.5091489296276218,0.06650470232444868,0.5120334465992897,0.05910168488527295,0.5086074688638779,0.07209052025261939,0.4956875159758557,0.06461648493235195
198,0.5109166865287826,0.06457070869037237,0.509155505395339,0.06588674100698491,0.5120336687868319,0.058550762036573556,0.5086104852162388,0.07156209907772679,0.49567157741364304,0.06412005087353297
199,0.5109154385405046,0.06397202888870547,0.5091598864219954,0.06527573912718843,0.5120310459766312,0.05800651953807701,0.5086161431047381,0.0710413949120523,0.4956532196190512,0.0636310040741827
200,0.5109155166161974,0.06338019654108727,0.5091607830169284,0.06467163103384381,0.5120286307236831,0.05746889089128678,0.5086223853678461,0.07052834256915681,0.4956347220077214,0.06314927841289368
201,0.5109185588065935,0.06279514659804832,0.5091597599949331,0.06407435182398012,0.5120291518303123,0.056937810455930576,0.5086268921111198,0.07002287736279311,0.49561842668673434,0.06267480841932435
